policy,modulus_profile,d,rank,coeff_linf_bound,max_width,scalar_n,search_cap,hit_cap,profile,target_bits,max_adps16_quantum_rop_log2,next_adps16_quantum_rop_log2,max_beta,max_zeta,next_beta,next_zeta,cutoff_kind
Quantum128BitADPS16,q63,128,20,1023,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,600.490000000000,,2266,0,,,AtLeast
Quantum128BitADPS16,q63,256,1,1023,5641,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,2,1023,401803679,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,3,1023,1597310138203,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,4,1023,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,175.430000000000,,662,0,,,AtLeast
Quantum128BitADPS16,q63,256,5,1023,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,236.645000000000,,893,0,,,AtLeast
Quantum128BitADPS16,q63,256,6,1023,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,301.040000000000,,1136,0,,,AtLeast
Quantum128BitADPS16,q63,256,7,1023,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,367.555000000000,,1387,0,,,AtLeast
Quantum128BitADPS16,q63,256,8,1023,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,436.190000000000,,1646,0,,,AtLeast
Quantum128BitADPS16,q63,256,9,1023,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,506.415000000000,,1911,0,,,AtLeast
Quantum128BitADPS16,q63,256,10,1023,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,578.230000000000,,2182,0,,,AtLeast
Quantum128BitADPS16,q63,256,11,1023,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,651.635000000000,,2459,0,,,AtLeast
Quantum128BitADPS16,q63,256,12,1023,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,726.100000000000,,2740,0,,,AtLeast
Quantum128BitADPS16,q63,256,13,1023,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,801.625000000000,,3025,0,,,AtLeast
Quantum128BitADPS16,q63,256,14,1023,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,878.210000000000,,3314,0,,,AtLeast
Quantum128BitADPS16,q63,256,15,1023,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,956.120000000000,,3608,0,,,AtLeast
Quantum128BitADPS16,q63,256,16,1023,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1034.560000000000,,3904,0,,,AtLeast
Quantum128BitADPS16,q63,256,17,1023,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1114.060000000000,,4204,0,,,AtLeast
Quantum128BitADPS16,q63,256,18,1023,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1194.355000000000,,4507,0,,,AtLeast
Quantum128BitADPS16,q63,256,19,1023,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1275.180000000000,,4812,0,,,AtLeast
Quantum128BitADPS16,q63,256,20,1023,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:317916.241889588709,,4934,1638399999980273,,,AtLeast
Quantum128BitADPS16,q63,512,1,1023,200901839,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,512,2,1023,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,168.275000000000,,635,0,,,AtLeast
Quantum128BitADPS16,q63,512,3,1023,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,289.380000000000,,1092,0,,,AtLeast
Quantum128BitADPS16,q63,512,4,1023,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,419.760000000000,,1584,0,,,AtLeast
Quantum128BitADPS16,q63,512,5,1023,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,557.030000000000,,2102,0,,,AtLeast
Quantum128BitADPS16,q63,512,6,1023,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,699.600000000000,,2640,0,,,AtLeast
Quantum128BitADPS16,q63,512,7,1023,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,846.675000000000,,3195,0,,,AtLeast
Quantum128BitADPS16,q63,512,8,1023,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,997.725000000000,,3765,0,,,AtLeast
Quantum128BitADPS16,q63,512,9,1023,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1151.955000000000,,4347,0,,,AtLeast
Quantum128BitADPS16,q63,512,10,1023,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,2052.551329437061,,4934,1,,,AtLeast
Quantum128BitADPS16,q63,512,11,1023,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:365717.177698161919,,4934,3276799999979311,,,AtLeast
Quantum128BitADPS16,q63,512,12,1023,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:414262.712989835185,,4934,3276799999978390,,,AtLeast
Quantum128BitADPS16,q63,512,13,1023,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:463409.931448784191,,4934,3276799999977508,,,AtLeast
Quantum128BitADPS16,q63,512,14,1023,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:513119.636569462658,,4934,3276799999976659,,,AtLeast
Quantum128BitADPS16,q63,512,15,1023,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:563323.729158892646,,4934,3276799999975840,,,AtLeast
Quantum128BitADPS16,q63,512,16,1023,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:613998.445499947993,,4934,3276799999975047,,,AtLeast
Quantum128BitADPS16,q63,512,17,1023,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:665068.792539014481,,4934,3276799999974279,,,AtLeast
Quantum128BitADPS16,q63,512,18,1023,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:716494.113440113957,,4934,3276799999973534,,,AtLeast
Quantum128BitADPS16,q63,512,19,1023,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:768301.131881122710,,4934,3276799999972808,,,AtLeast
Quantum128BitADPS16,q63,512,20,1023,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:820394.074038639897,,4934,3276799999972102,,,AtLeast
Quantum128BitADPS16,q63,64,1,2047,5,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,149.158304468654,47.700000000000,320,0,180,0,Exact
Quantum128BitADPS16,q63,64,2,2047,11,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,137.800000000000,111.300000000000,520,0,420,0,Exact
Quantum128BitADPS16,q63,64,3,2047,70,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,4,2047,4613,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,5,2047,128769,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,6,2047,2368019,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,7,2047,32911145,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,8,2047,371304291,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,9,2047,3554514830,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,10,2047,29755480322,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,11,2047,222596681042,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,12,2047,1512609558817,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,13,2047,6400000000000,832,6400000000000,true,local-minimum+proven-pruned-certification,128.0,131.175000000000,,495,0,,,AtLeast
Quantum128BitADPS16,q63,64,14,2047,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,145.485000000000,,549,0,,,AtLeast
Quantum128BitADPS16,q63,64,15,2047,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,160.060000000000,,604,0,,,AtLeast
Quantum128BitADPS16,q63,64,16,2047,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,174.900000000000,,660,0,,,AtLeast
Quantum128BitADPS16,q63,64,17,2047,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,189.740000000000,,716,0,,,AtLeast
Quantum128BitADPS16,q63,64,18,2047,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,205.110000000000,,774,0,,,AtLeast
Quantum128BitADPS16,q63,64,19,2047,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,220.480000000000,,832,0,,,AtLeast
Quantum128BitADPS16,q63,64,20,2047,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,236.115000000000,,891,0,,,AtLeast
Quantum128BitADPS16,q63,128,1,2047,5,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,293.326933485281,111.300000000000,640,0,420,0,Exact
Quantum128BitADPS16,q63,128,2,2047,2306,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,3,2047,1184009,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,4,2047,185652145,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,5,2047,14877740161,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,6,2047,756304779408,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,7,2047,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,139.655000000000,,527,0,,,AtLeast
Quantum128BitADPS16,q63,128,8,2047,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,167.745000000000,,633,0,,,AtLeast
Quantum128BitADPS16,q63,128,9,2047,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,196.895000000000,,743,0,,,AtLeast
Quantum128BitADPS16,q63,128,10,2047,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,226.840000000000,,856,0,,,AtLeast
Quantum128BitADPS16,q63,128,11,2047,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,257.580000000000,,972,0,,,AtLeast
Quantum128BitADPS16,q63,128,12,2047,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,288.585000000000,,1089,0,,,AtLeast
Quantum128BitADPS16,q63,128,13,2047,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,320.385000000000,,1209,0,,,AtLeast
Quantum128BitADPS16,q63,128,14,2047,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,352.715000000000,,1331,0,,,AtLeast
Quantum128BitADPS16,q63,128,15,2047,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,385.575000000000,,1455,0,,,AtLeast
Quantum128BitADPS16,q63,128,16,2047,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,418.700000000000,,1580,0,,,AtLeast
Quantum128BitADPS16,q63,128,17,2047,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,452.355000000000,,1707,0,,,AtLeast
Quantum128BitADPS16,q63,128,18,2047,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,486.275000000000,,1835,0,,,AtLeast
Quantum128BitADPS16,q63,128,19,2047,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,520.725000000000,,1965,0,,,AtLeast
Quantum128BitADPS16,q63,128,20,2047,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,555.440000000000,,2096,0,,,AtLeast
Quantum128BitADPS16,q63,256,1,2047,1153,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,2,2047,92826072,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,3,2047,378152389704,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,4,2047,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,161.385000000000,,609,0,,,AtLeast
Quantum128BitADPS16,q63,256,5,2047,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,218.095000000000,,823,0,,,AtLeast
Quantum128BitADPS16,q63,256,6,2047,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,277.720000000000,,1048,0,,,AtLeast
Quantum128BitADPS16,q63,256,7,2047,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,339.730000000000,,1282,0,,,AtLeast
Quantum128BitADPS16,q63,256,8,2047,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,403.330000000000,,1522,0,,,AtLeast
Quantum128BitADPS16,q63,256,9,2047,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,468.520000000000,,1768,0,,,AtLeast
Quantum128BitADPS16,q63,256,10,2047,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,535.300000000000,,2020,0,,,AtLeast
Quantum128BitADPS16,q63,256,11,2047,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,603.405000000000,,2277,0,,,AtLeast
Quantum128BitADPS16,q63,256,12,2047,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,672.835000000000,,2539,0,,,AtLeast
Quantum128BitADPS16,q63,256,13,2047,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,743.060000000000,,2804,0,,,AtLeast
Quantum128BitADPS16,q63,256,14,2047,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,814.610000000000,,3074,0,,,AtLeast
Quantum128BitADPS16,q63,256,15,2047,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,886.690000000000,,3346,0,,,AtLeast
Quantum128BitADPS16,q63,256,16,2047,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,959.830000000000,,3622,0,,,AtLeast
Quantum128BitADPS16,q63,256,17,2047,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1033.765000000000,,3901,0,,,AtLeast
Quantum128BitADPS16,q63,256,18,2047,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1108.495000000000,,4183,0,,,AtLeast
Quantum128BitADPS16,q63,256,19,2047,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1184.020000000000,,4468,0,,,AtLeast
Quantum128BitADPS16,q63,256,20,2047,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1260.075000000000,,4755,0,,,AtLeast
Quantum128BitADPS16,q63,512,1,2047,46413036,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,512,2,2047,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,155.025000000000,,585,0,,,AtLeast
Quantum128BitADPS16,q63,512,3,2047,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,267.385000000000,,1009,0,,,AtLeast
Quantum128BitADPS16,q63,512,4,2047,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,388.755000000000,,1467,0,,,AtLeast
Quantum128BitADPS16,q63,512,5,2047,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,516.220000000000,,1948,0,,,AtLeast
Quantum128BitADPS16,q63,512,6,2047,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,648.985000000000,,2449,0,,,AtLeast
Quantum128BitADPS16,q63,512,7,2047,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,785.990000000000,,2966,0,,,AtLeast
Quantum128BitADPS16,q63,512,8,2047,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,926.440000000000,,3496,0,,,AtLeast
Quantum128BitADPS16,q63,512,9,2047,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1070.335000000000,,4039,0,,,AtLeast
Quantum128BitADPS16,q63,512,10,2047,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1216.615000000000,,4591,0,,,AtLeast
Quantum128BitADPS16,q63,512,11,2047,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:345013.592837580654,,4934,3276799999979311,,,AtLeast
Quantum128BitADPS16,q63,512,12,2047,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:392637.478863127588,,4934,3276799999978390,,,AtLeast
Quantum128BitADPS16,q63,512,13,2047,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:440902.075549699133,,4934,3276799999977508,,,AtLeast
Quantum128BitADPS16,q63,512,14,2047,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:489762.182161634963,,4934,3276799999976659,,,AtLeast
Quantum128BitADPS16,q63,512,15,2047,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:539146.697391054244,,4934,3276799999975840,,,AtLeast
Quantum128BitADPS16,q63,512,16,2047,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:589027.854700988042,,4934,3276799999975047,,,AtLeast
Quantum128BitADPS16,q63,512,17,2047,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:639329.660332864965,,4934,3276799999974279,,,AtLeast
Quantum128BitADPS16,q63,512,18,2047,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:690009.456040792284,,4934,3276799999973534,,,AtLeast
Quantum128BitADPS16,q63,512,19,2047,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:741089.962682817131,,4934,3276799999972808,,,AtLeast
Quantum128BitADPS16,q63,512,20,2047,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:792476.407140496070,,4934,3276799999972102,,,AtLeast
Quantum128BitADPS16,q63,64,1,4095,4,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,598.521009011538,61.480000000000,256,0,232,0,Exact
Quantum128BitADPS16,q63,64,2,4095,10,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,131.175000000000,99.110000000000,495,0,374,0,Exact
Quantum128BitADPS16,q63,64,3,4095,19,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,130.115000000000,124.815000000000,491,0,471,0,Exact
Quantum128BitADPS16,q63,64,4,4095,891,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,5,4095,27393,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,6,4095,524152,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,7,4095,7448076,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,8,4095,85240855,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,9,4095,824283635,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,10,4095,6952360028,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,11,4095,52315324118,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,12,4095,357175427399,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,13,4095,2241470381632,832,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,14,4095,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,133.560000000000,,504,0,,,AtLeast
Quantum128BitADPS16,q63,64,15,4095,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,147.075000000000,,555,0,,,AtLeast
Quantum128BitADPS16,q63,64,16,4095,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,160.855000000000,,607,0,,,AtLeast
Quantum128BitADPS16,q63,64,17,4095,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,174.635000000000,,659,0,,,AtLeast
Quantum128BitADPS16,q63,64,18,4095,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,188.680000000000,,712,0,,,AtLeast
Quantum128BitADPS16,q63,64,19,4095,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,202.990000000000,,766,0,,,AtLeast
Quantum128BitADPS16,q63,64,20,4095,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,217.565000000000,,821,0,,,AtLeast
Quantum128BitADPS16,q63,128,1,4095,5,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,131.175000000000,84.005000000000,495,0,317,0,Exact
Quantum128BitADPS16,q63,128,2,4095,445,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,3,4095,262076,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,4,4095,42620427,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,5,4095,3476180014,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,6,4095,178587713699,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,7,4095,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,128.260000000000,,484,0,,,AtLeast
Quantum128BitADPS16,q63,128,8,4095,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,154.495000000000,,583,0,,,AtLeast
Quantum128BitADPS16,q63,128,9,4095,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,181.525000000000,,685,0,,,AtLeast
Quantum128BitADPS16,q63,128,10,4095,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,209.350000000000,,790,0,,,AtLeast
Quantum128BitADPS16,q63,128,11,4095,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,237.705000000000,,897,0,,,AtLeast
Quantum128BitADPS16,q63,128,12,4095,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,266.590000000000,,1006,0,,,AtLeast
Quantum128BitADPS16,q63,128,13,4095,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,296.270000000000,,1118,0,,,AtLeast
Quantum128BitADPS16,q63,128,14,4095,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,326.215000000000,,1231,0,,,AtLeast
Quantum128BitADPS16,q63,128,15,4095,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,356.690000000000,,1346,0,,,AtLeast
Quantum128BitADPS16,q63,128,16,4095,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,387.695000000000,,1463,0,,,AtLeast
Quantum128BitADPS16,q63,128,17,4095,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,418.965000000000,,1581,0,,,AtLeast
Quantum128BitADPS16,q63,128,18,4095,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,450.500000000000,,1700,0,,,AtLeast
Quantum128BitADPS16,q63,128,19,4095,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,482.565000000000,,1821,0,,,AtLeast
Quantum128BitADPS16,q63,128,20,4095,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,514.895000000000,,1943,0,,,AtLeast
Quantum128BitADPS16,q63,256,1,4095,222,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,2,4095,21310213,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,3,4095,89293856849,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,4,4095,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,148.665000000000,,561,0,,,AtLeast
Quantum128BitADPS16,q63,256,5,4095,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,201.400000000000,,760,0,,,AtLeast
Quantum128BitADPS16,q63,256,6,4095,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,256.785000000000,,969,0,,,AtLeast
Quantum128BitADPS16,q63,256,7,4095,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,314.290000000000,,1186,0,,,AtLeast
Quantum128BitADPS16,q63,256,8,4095,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,373.650000000000,,1410,0,,,AtLeast
Quantum128BitADPS16,q63,256,9,4095,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,434.600000000000,,1640,0,,,AtLeast
