policy,modulus_profile,ring_dimension,module_rank,coeff_linf_bound,scalar_n,accepted_m,immediate_rejected_m,cutoff_kind,certificate_domain,search_cap,hit_cap,discovery_profile
Quantum128BitADPS16,Q128OffsetA7F7,64,14,32767,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,32767,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,32767,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,32767,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,32767,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,32767,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,32767,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,65535,64,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,65535,128,1152,1153,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,65535,192,82496,82497,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,65535,256,18609280,18609281,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,65535,320,1747949120,1747949121,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,65535,384,98077637888,98077637889,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,65535,448,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,65535,512,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,65535,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,65535,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,65535,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,65535,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,65535,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,65535,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,65535,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,65535,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,65535,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,65535,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,65535,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,65535,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,131071,64,448,449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,131071,128,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,131071,192,14784,14785,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,131071,256,4014656,4014657,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,131071,320,395262208,395262209,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,131071,384,22676681408,22676681409,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,131071,448,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,131071,512,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,131071,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,131071,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,131071,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,131071,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,131071,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,131071,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,131071,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,131071,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,131071,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,131071,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,131071,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,131071,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,262143,64,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,262143,128,896,897,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,262143,192,2112,2113,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,262143,256,842496,842497,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,262143,320,88338240,88338241,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,262143,384,5207345216,5207345217,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,262143,448,209006766784,209006766785,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,262143,512,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,262143,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,262143,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,262143,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,262143,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,262143,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,262143,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,262143,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,262143,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,262143,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,262143,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,262143,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,262143,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,524287,64,384,385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,524287,128,832,833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,524287,192,1664,1665,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,524287,256,169664,169665,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,524287,320,19450176,19450177,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,524287,384,1186025472,1186025473,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,524287,448,48476752000,48476752001,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,524287,512,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,524287,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,524287,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,524287,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,524287,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,524287,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,524287,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,524287,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,524287,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,524287,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,524287,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,524287,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,524287,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,1048575,64,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,1048575,128,832,833,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,1048575,192,1472,1473,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,1048575,256,31872,31873,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,1048575,320,4198912,4198913,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,1048575,384,267443520,267443521,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,1048575,448,11173233728,11173233729,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,1048575,512,345053889344,345053889345,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,1048575,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,1048575,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,1048575,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,1048575,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,1048575,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,1048575,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,1048575,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,1048575,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,1048575,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,1048575,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,1048575,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,1048575,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,2097151,64,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,2097151,128,768,769,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,2097151,192,1344,1345,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,2097151,256,5184,5185,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,2097151,320,882048,882049,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,2097151,384,59560384,59560385,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,2097151,448,2556152064,2556152065,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,2097151,512,80186926720,80186926721,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,2097151,576,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,2097151,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,2097151,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,2097151,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,2097151,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,2097151,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,2097151,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,2097151,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,2097151,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,2097151,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,2097151,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,2097151,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,4194303,64,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,4194303,128,704,705,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,4194303,192,1216,1217,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,4194303,256,2048,2049,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,4194303,320,177920,177921,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,4194303,384,13053632,13053633,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,4194303,448,579545408,579545409,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,4194303,512,18524185920,18524185921,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,4194303,576,462713196992,462713196993,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,4194303,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,4194303,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,4194303,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,4194303,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,4194303,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,4194303,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,4194303,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,4194303,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,4194303,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,4194303,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,4194303,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,8388607,64,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,8388607,128,704,705,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,8388607,192,1152,1153,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,8388607,256,1792,1793,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,8388607,320,33536,33537,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,8388607,384,2800448,2800449,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,8388607,448,129949952,129949953,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,8388607,512,4249395840,4249395841,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,8388607,576,107647009280,107647009281,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,8388607,640,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,8388607,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,8388607,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,8388607,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,8388607,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,8388607,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,8388607,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,8388607,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,8388607,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,8388607,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,8388607,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,16777215,64,320,321,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,16777215,128,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,16777215,192,1088,1089,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,16777215,256,1600,1601,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,16777215,320,5504,5505,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,16777215,384,582976,582977,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,16777215,448,28733184,28733185,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,16777215,512,966629952,966629953,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,16777215,576,24899556416,24899556417,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,16777215,640,521538235072,521538235073,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,16777215,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,16777215,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,16777215,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,16777215,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,16777215,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,16777215,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,16777215,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,16777215,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,16777215,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,16777215,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,33554431,64,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
