family,d,rank,collision_l2_sq,max_width,target_bits,search_cap,hit_cap,max_rop_log2,next_rop_log2,max_beta,next_beta
q64,512,10,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,789.170000000000,,2978,
q64,512,11,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,887.750000000000,,3350,
q64,512,12,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,987.920000000000,,3728,
q64,512,13,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1089.680000000000,,4112,
q64,512,14,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1192.765000000000,,4501,
q64,512,15,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1297.175000000000,,4895,
q64,512,16,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1402.645000000000,,5293,
q64,512,17,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1509.440000000000,,5696,
q64,512,18,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1617.030000000000,,6102,
q64,512,19,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1725.680000000000,,6512,
q64,512,20,2417851639229258349412352,6400000000000,128.00000000000000000,6400000000000,true,1835.390000000000,,6926,
q64,512,1,4835703278458516698824704,1,128.00000000000000000,6400000000000,false,inf,55.385000000000,512,209
q64,512,2,4835703278458516698824704,4,128.00000000000000000,6400000000000,false,154.495000000000,98.845000000000,583,373
q64,512,3,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,160.325000000000,,605,
q64,512,4,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,236.910000000000,,894,
q64,512,5,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,317.735000000000,,1199,
q64,512,6,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,402.005000000000,,1517,
q64,512,7,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,489.455000000000,,1847,
q64,512,8,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,579.290000000000,,2186,
q64,512,9,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,671.510000000000,,2534,
q64,512,10,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,765.585000000000,,2889,
q64,512,11,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,861.250000000000,,3250,
q64,512,12,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,958.770000000000,,3618,
q64,512,13,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1057.615000000000,,3991,
q64,512,14,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1157.785000000000,,4369,
q64,512,15,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1259.015000000000,,4751,
q64,512,16,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1361.570000000000,,5138,
q64,512,17,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1465.450000000000,,5530,
q64,512,18,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1569.860000000000,,5924,
q64,512,19,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1675.595000000000,,6323,
q64,512,20,4835703278458516698824704,6400000000000,128.00000000000000000,6400000000000,true,1782.125000000000,,6725,
q64,512,1,9671406556917033397649408,1,128.00000000000000000,6400000000000,false,inf,50.880000000000,512,192
q64,512,2,9671406556917033397649408,4,128.00000000000000000,6400000000000,false,143.100000000000,94.340000000000,540,356
q64,512,3,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,155.025000000000,,585,
q64,512,4,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,229.225000000000,,865,
q64,512,5,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,307.665000000000,,1161,
q64,512,6,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,389.815000000000,,1471,
q64,512,7,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,474.615000000000,,1791,
q64,512,8,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,562.065000000000,,2121,
q64,512,9,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,651.370000000000,,2458,
q64,512,10,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,742.795000000000,,2803,
q64,512,11,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,835.810000000000,,3154,
q64,512,12,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,930.680000000000,,3512,
q64,512,13,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1026.610000000000,,3874,
q64,512,14,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1123.865000000000,,4241,
q64,512,15,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1222.445000000000,,4613,
q64,512,16,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1322.350000000000,,4990,
q64,512,17,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1423.050000000000,,5370,
q64,512,18,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1524.810000000000,,5754,
q64,512,19,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1627.365000000000,,6141,
q64,512,20,9671406556917033397649408,6400000000000,128.00000000000000000,6400000000000,true,1730.980000000000,,6532,
q64,512,1,19342813113834066795298816,1,128.00000000000000000,6400000000000,false,inf,46.640000000000,512,176
q64,512,2,19342813113834066795298816,4,128.00000000000000000,6400000000000,false,133.295000000000,90.100000000000,503,340
q64,512,3,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,149.990000000000,,566,
q64,512,4,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,222.070000000000,,838,
q64,512,5,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,298.390000000000,,1126,
q64,512,6,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,377.890000000000,,1426,
q64,512,7,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,460.305000000000,,1737,
q64,512,8,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,545.370000000000,,2058,
q64,512,9,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,632.290000000000,,2386,
q64,512,10,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,721.065000000000,,2721,
q64,512,11,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,811.430000000000,,3062,
q64,512,12,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,903.650000000000,,3410,
q64,512,13,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,996.930000000000,,3762,
q64,512,14,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1091.535000000000,,4119,
q64,512,15,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1187.465000000000,,4481,
q64,512,16,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1284.455000000000,,4847,
q64,512,17,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1382.240000000000,,5216,
q64,512,18,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1481.350000000000,,5590,
q64,512,19,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1581.255000000000,,5967,
q64,512,20,19342813113834066795298816,6400000000000,128.00000000000000000,6400000000000,true,1681.955000000000,,6347,
q128,32,1,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,2,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,3,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,4,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,65535,
q128,32,5,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,81919,
q128,32,6,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,98303,
q128,32,7,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,114687,
q128,32,8,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,131071,
q128,32,9,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,147455,
q128,32,10,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,163839,
q128,32,11,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,180223,
q128,32,12,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,196607,
q128,32,13,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,212991,
q128,32,14,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,229375,
q128,32,15,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,245759,
q128,32,16,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,262143,
q128,32,17,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,278527,
q128,32,18,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,294911,
q128,32,19,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,311295,
q128,32,20,2,6400000000000,128.00000000000000000,6400000000000,true,inf,,327679,
q128,32,1,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,2,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,3,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,4,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,5,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,40959,
q128,32,6,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,7,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,57343,
q128,32,8,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,65535,
q128,32,9,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,73727,
q128,32,10,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,81919,
q128,32,11,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,90111,
q128,32,12,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,98303,
q128,32,13,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,106495,
q128,32,14,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,114687,
q128,32,15,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,122879,
q128,32,16,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,131071,
q128,32,17,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,139263,
q128,32,18,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,147455,
q128,32,19,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,155647,
q128,32,20,4,6400000000000,128.00000000000000000,6400000000000,true,inf,,163839,
q128,32,1,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,5461,
q128,32,2,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,10922,
q128,32,3,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,4,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,21845,
q128,32,5,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,27306,
q128,32,6,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,7,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,38229,
q128,32,8,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,43690,
q128,32,9,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,10,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,54613,
q128,32,11,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,60074,
q128,32,12,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,65535,
q128,32,13,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,70997,
q128,32,14,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,76458,
q128,32,15,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,81919,
q128,32,16,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,87381,
q128,32,17,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,92842,
q128,32,18,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,98303,
q128,32,19,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,103765,
q128,32,20,8,6400000000000,128.00000000000000000,6400000000000,true,inf,,109226,
q128,32,1,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,4095,
q128,32,2,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,3,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,12287,
q128,32,4,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,5,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,20479,
q128,32,6,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,7,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,28671,
q128,32,8,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,9,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,36863,
q128,32,10,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,40959,
q128,32,11,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,45055,
q128,32,12,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,13,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,53247,
q128,32,14,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,57343,
q128,32,15,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,61439,
q128,32,16,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,65535,
q128,32,17,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,69631,
q128,32,18,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,73727,
q128,32,19,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,77823,
q128,32,20,16,6400000000000,128.00000000000000000,6400000000000,true,inf,,81919,
q128,32,1,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,3276,
q128,32,2,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,6553,
q128,32,3,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,9830,
q128,32,4,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,13107,
q128,32,5,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,6,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,19660,
q128,32,7,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,22937,
q128,32,8,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,26214,
q128,32,9,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,29491,
q128,32,10,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,11,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,36044,
q128,32,12,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,39321,
q128,32,13,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,42598,
q128,32,14,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,45875,
q128,32,15,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,16,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,52428,
q128,32,17,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,55705,
q128,32,18,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,58982,
q128,32,19,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,62259,
q128,32,20,32,6400000000000,128.00000000000000000,6400000000000,true,inf,,65535,
q128,32,1,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,2730,
q128,32,2,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,5461,
q128,32,3,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,4,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,10922,
q128,32,5,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,13653,
q128,32,6,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,7,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,19114,
q128,32,8,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,21845,
q128,32,9,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,10,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,27306,
q128,32,11,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,30037,
q128,32,12,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,13,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,35498,
q128,32,14,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,38229,
q128,32,15,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,40959,
q128,32,16,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,43690,
q128,32,17,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,46421,
q128,32,18,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,49151,
q128,32,19,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,51882,
q128,32,20,64,6400000000000,128.00000000000000000,6400000000000,true,inf,,54613,
q128,32,1,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,2340,
q128,32,2,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,4681,
q128,32,3,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,7021,
q128,32,4,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,9362,
q128,32,5,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,11702,
q128,32,6,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,14043,
q128,32,7,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,8,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,18724,
q128,32,9,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,21065,
q128,32,10,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,23405,
q128,32,11,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,25746,
q128,32,12,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,28086,
q128,32,13,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,30427,
q128,32,14,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,15,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,35108,
q128,32,16,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,37449,
q128,32,17,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,39789,
q128,32,18,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,42130,
q128,32,19,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,44470,
q128,32,20,128,6400000000000,128.00000000000000000,6400000000000,true,inf,,46811,
q128,32,1,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,2047,
q128,32,2,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,4095,
q128,32,3,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,6143,
q128,32,4,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,5,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,10239,
q128,32,6,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,12287,
q128,32,7,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,14335,
q128,32,8,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,9,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,18431,
q128,32,10,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,20479,
q128,32,11,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,22527,
q128,32,12,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,13,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,26623,
q128,32,14,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,28671,
q128,32,15,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,30719,
q128,32,16,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,17,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,34815,
q128,32,18,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,36863,
q128,32,19,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,38911,
q128,32,20,256,6400000000000,128.00000000000000000,6400000000000,true,inf,,40959,
q128,32,1,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,1820,
q128,32,2,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,3640,
q128,32,3,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,5461,
q128,32,4,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,7281,
q128,32,5,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,9102,
q128,32,6,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,10922,
q128,32,7,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,12743,
q128,32,8,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,14563,
q128,32,9,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,10,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,18204,
q128,32,11,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,20024,
q128,32,12,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,21845,
q128,32,13,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,23665,
q128,32,14,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,25486,
q128,32,15,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,27306,
q128,32,16,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,29127,
q128,32,17,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,30947,
q128,32,18,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,19,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,34588,
q128,32,20,512,6400000000000,128.00000000000000000,6400000000000,true,inf,,36408,
q128,32,1,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,1638,
q128,32,2,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,3276,
q128,32,3,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,4915,
q128,32,4,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,6553,
q128,32,5,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,6,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,9830,
q128,32,7,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,11468,
q128,32,8,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,13107,
q128,32,9,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,14745,
q128,32,10,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,11,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,18022,
q128,32,12,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,19660,
q128,32,13,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,21299,
q128,32,14,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,22937,
q128,32,15,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,16,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,26214,
q128,32,17,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,27852,
q128,32,18,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,29491,
q128,32,19,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,31129,
q128,32,20,1024,6400000000000,128.00000000000000000,6400000000000,true,inf,,32767,
q128,32,1,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,1489,
q128,32,2,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,2978,
q128,32,3,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,4468,
q128,32,4,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,5957,
q128,32,5,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,7447,
q128,32,6,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,8936,
q128,32,7,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,10426,
q128,32,8,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,11915,
q128,32,9,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,13405,
q128,32,10,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,14894,
q128,32,11,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,12,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,17873,
q128,32,13,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,19362,
q128,32,14,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,20852,
q128,32,15,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,22341,
q128,32,16,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,23831,
q128,32,17,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,25320,
q128,32,18,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,26810,
q128,32,19,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,28299,
q128,32,20,2048,6400000000000,128.00000000000000000,6400000000000,true,inf,,29789,
q128,32,1,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,1365,
q128,32,2,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,2730,
q128,32,3,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,4095,
q128,32,4,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,5461,
q128,32,5,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,6826,
q128,32,6,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,8191,
q128,32,7,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,9557,
q128,32,8,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,10922,
q128,32,9,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,12287,
q128,32,10,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,13653,
q128,32,11,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,15018,
q128,32,12,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
q128,32,13,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,17749,
q128,32,14,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,19114,
q128,32,15,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,20479,
q128,32,16,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,21845,
q128,32,17,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,23210,
q128,32,18,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,24575,
q128,32,19,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,25941,
q128,32,20,4096,6400000000000,128.00000000000000000,6400000000000,true,inf,,27306,
q128,32,1,8192,6400000000000,128.00000000000000000,6400000000000,true,315.085000000000,,1189,
q128,32,2,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,2520,
q128,32,3,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,3780,
q128,32,4,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,5041,
q128,32,5,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,6301,
q128,32,6,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,7561,
q128,32,7,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,8822,
q128,32,8,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,10082,
q128,32,9,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,11342,
q128,32,10,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,12603,
q128,32,11,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,13863,
q128,32,12,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,15123,
q128,32,13,8192,6400000000000,128.00000000000000000,6400000000000,true,inf,,16383,
