baseline,machine_config,library,field,ext_degree,basis,op,workload,vectorization,arch,simd,width,unit,ns_per_op_or_lane,lower,upper,family,label,group,bench_id
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,square,latency_chain,scalar,aarch64,neon,4,ns/op,8.127,8.108,8.141,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w4,scalar_square_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,square,throughput_stream,packed,aarch64,neon,4,ns/lane,3.747,3.740,3.752,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w4,packed_square_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,square,throughput_stream,scalar,aarch64,neon,4,ns/op,6.487,6.483,6.494,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w4,scalar_square_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,sub,latency_chain,packed,aarch64,neon,4,ns/lane,0.407,0.405,0.408,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w4,packed_sub_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,sub,latency_chain,scalar,aarch64,neon,4,ns/op,2.239,2.236,2.244,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w4,scalar_sub_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,sub,throughput_stream,packed,aarch64,neon,4,ns/lane,0.272,0.272,0.273,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w4,packed_sub_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,ring_subfield,sub,throughput_stream,scalar,aarch64,neon,4,ns/op,1.105,1.102,1.107,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w4,scalar_sub_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add,latency_chain,packed,aarch64,neon,4,ns/lane,0.719,0.716,0.720,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add,latency_chain,scalar,aarch64,neon,4,ns/op,2.062,2.057,2.068,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add,throughput_stream,packed,aarch64,neon,4,ns/lane,0.382,0.382,0.382,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_add_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add,throughput_stream,scalar,aarch64,neon,4,ns/op,1.053,1.051,1.056,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,scalar_add_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add_neg,latency_chain,packed,aarch64,neon,4,ns/lane,1.121,1.117,1.124,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_add_neg_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,add_neg,latency_chain,scalar,aarch64,neon,4,ns/op,4.243,4.219,4.341,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_add_neg_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,double,latency_chain,packed,aarch64,neon,4,ns/lane,0.630,0.628,0.633,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_double_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,double,latency_chain,scalar,aarch64,neon,4,ns/op,1.511,1.503,1.525,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_double_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,double_add,latency_chain,packed,aarch64,neon,4,ns/lane,1.336,1.333,1.346,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_double_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,double_add,latency_chain,scalar,aarch64,neon,4,ns/op,4.470,4.456,4.488,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_double_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,inverse,latency_chain,packed,aarch64,neon,4,ns/lane,128.319,128.106,128.677,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_inverse_chain_128x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,inverse,latency_chain,scalar,aarch64,neon,4,ns/op,170.110,169.723,170.499,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,inverse,throughput_stream,packed,aarch64,neon,4,ns/lane,125.926,125.646,126.351,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_inverse_stream_8x4x32_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,inverse,throughput_stream,scalar,aarch64,neon,4,ns/op,143.318,142.792,143.600,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul,latency_chain,packed,aarch64,neon,4,ns/lane,3.997,3.986,4.011,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_mul_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul,latency_chain,scalar,aarch64,neon,4,ns/op,8.834,8.801,8.846,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_mul_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul,throughput_stream,packed,aarch64,neon,4,ns/lane,3.850,3.847,3.857,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_mul_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul,throughput_stream,scalar,aarch64,neon,4,ns/op,6.392,6.385,6.400,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,scalar_mul_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul_add,latency_chain,packed,aarch64,neon,4,ns/lane,4.622,4.608,4.632,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_mul_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul_add,latency_chain,scalar,aarch64,neon,4,ns/op,10.390,10.370,10.424,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_mul_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul_self,latency_chain,packed,aarch64,neon,4,ns/lane,4.413,4.398,4.427,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_mul_self_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul_self,latency_chain,scalar,aarch64,neon,4,ns/op,8.295,8.269,8.315,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_mul_self_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,mul_self,throughput_stream,packed,aarch64,neon,4,ns/lane,3.791,3.785,3.796,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_mul_self_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,neg,latency_chain,packed,aarch64,neon,4,ns/lane,0.399,0.397,0.401,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_neg_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,neg,latency_chain,scalar,aarch64,neon,4,ns/op,1.425,1.422,1.430,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_neg_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,square,latency_chain,packed,aarch64,neon,4,ns/lane,4.427,4.410,4.439,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_square_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,square,latency_chain,scalar,aarch64,neon,4,ns/op,10.315,10.293,10.344,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_square_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,square,throughput_stream,packed,aarch64,neon,4,ns/lane,3.804,3.795,3.812,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_square_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,square,throughput_stream,scalar,aarch64,neon,4,ns/op,7.913,7.905,7.919,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,scalar_square_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,sub,latency_chain,packed,aarch64,neon,4,ns/lane,0.409,0.408,0.410,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,packed_sub_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,sub,latency_chain,scalar,aarch64,neon,4,ns/op,2.276,2.275,2.278,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w4,scalar_sub_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,sub,throughput_stream,packed,aarch64,neon,4,ns/lane,0.272,0.272,0.272,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,packed_sub_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,tower,sub,throughput_stream,scalar,aarch64,neon,4,ns/op,1.101,1.099,1.103,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w4,scalar_sub_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add,latency_chain,packed,aarch64,neon,4,ns/lane,1.415,1.409,1.418,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add,latency_chain,scalar,aarch64,neon,4,ns/op,2.059,2.056,2.067,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add,throughput_stream,packed,aarch64,neon,4,ns/lane,0.379,0.379,0.379,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_add_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add,throughput_stream,scalar,aarch64,neon,4,ns/op,1.056,1.052,1.059,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,scalar_add_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add_neg,latency_chain,packed,aarch64,neon,4,ns/lane,1.806,1.800,1.814,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_add_neg_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,add_neg,latency_chain,scalar,aarch64,neon,4,ns/op,3.435,3.431,3.437,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_add_neg_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,double,latency_chain,packed,aarch64,neon,4,ns/lane,1.574,1.570,1.579,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_double_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,double,latency_chain,scalar,aarch64,neon,4,ns/op,1.367,1.366,1.371,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_double_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,double_add,latency_chain,packed,aarch64,neon,4,ns/lane,2.032,2.025,2.035,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_double_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,double_add,latency_chain,scalar,aarch64,neon,4,ns/op,3.437,3.435,3.440,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_double_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,inverse,latency_chain,packed,aarch64,neon,4,ns/lane,129.213,128.713,129.721,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_inverse_chain_128x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,inverse,latency_chain,scalar,aarch64,neon,4,ns/op,158.621,158.379,158.878,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,inverse,throughput_stream,packed,aarch64,neon,4,ns/lane,125.888,125.538,126.556,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_inverse_stream_8x4x32_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,inverse,throughput_stream,scalar,aarch64,neon,4,ns/op,155.615,154.431,156.447,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul,latency_chain,packed,aarch64,neon,4,ns/lane,3.959,3.949,3.980,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_mul_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul,latency_chain,scalar,aarch64,neon,4,ns/op,8.284,8.258,8.306,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_mul_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul,throughput_stream,packed,aarch64,neon,4,ns/lane,3.787,3.783,3.792,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_mul_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul,throughput_stream,scalar,aarch64,neon,4,ns/op,6.771,6.764,6.779,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,scalar_mul_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul_add,latency_chain,packed,aarch64,neon,4,ns/lane,5.660,5.647,5.672,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_mul_add_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul_add,latency_chain,scalar,aarch64,neon,4,ns/op,10.059,10.040,10.076,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_mul_add_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul_self,latency_chain,packed,aarch64,neon,4,ns/lane,4.396,4.377,4.415,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_mul_self_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul_self,latency_chain,scalar,aarch64,neon,4,ns/op,7.334,7.305,7.359,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_mul_self_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,mul_self,throughput_stream,packed,aarch64,neon,4,ns/lane,3.767,3.756,3.771,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_mul_self_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,neg,latency_chain,packed,aarch64,neon,4,ns/lane,1.336,1.330,1.342,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_neg_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,neg,latency_chain,scalar,aarch64,neon,4,ns/op,1.364,1.363,1.366,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_neg_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,square,latency_chain,packed,aarch64,neon,4,ns/lane,4.425,4.405,4.443,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_square_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,square,latency_chain,scalar,aarch64,neon,4,ns/op,11.435,11.391,11.488,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_square_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,square,throughput_stream,packed,aarch64,neon,4,ns/lane,3.769,3.762,3.774,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_square_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,square,throughput_stream,scalar,aarch64,neon,4,ns/op,8.885,8.854,8.907,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,scalar_square_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,sub,latency_chain,packed,aarch64,neon,4,ns/lane,1.097,1.095,1.100,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,packed_sub_chain_512x4_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,sub,latency_chain,scalar,aarch64,neon,4,ns/op,2.283,2.278,2.286,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w4,scalar_sub_chain_512_ns_per_op
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,sub,throughput_stream,packed,aarch64,neon,4,ns/lane,0.265,0.265,0.265,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,packed_sub_stream_8x4x128_ns_lane
neon,apple-m4-max-neon,akita,prime32_offset99,4,power,sub,throughput_stream,scalar,aarch64,neon,4,ns/op,1.093,1.090,1.096,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w4,scalar_sub_stream_8x128_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,add,latency_chain,packed,aarch64,neon,2,ns/lane,0.908,0.907,0.909,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,add,latency_chain,scalar,aarch64,neon,2,ns/op,0.722,0.719,0.735,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,add,throughput_stream,packed,aarch64,neon,2,ns/lane,0.314,0.313,0.315,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_add_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,add,throughput_stream,scalar,aarch64,neon,2,ns/op,0.386,0.385,0.386,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,scalar_add_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,add_neg,latency_chain,packed,aarch64,neon,2,ns/lane,1.616,1.615,1.618,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_add_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,add_neg,latency_chain,scalar,aarch64,neon,2,ns/op,1.424,1.420,1.428,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_add_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,double,latency_chain,packed,aarch64,neon,2,ns/lane,0.910,0.906,0.920,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_double_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,double,latency_chain,scalar,aarch64,neon,2,ns/op,0.734,0.728,0.746,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_double_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,double_add,latency_chain,packed,aarch64,neon,2,ns/lane,1.809,1.806,1.811,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_double_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,double_add,latency_chain,scalar,aarch64,neon,2,ns/op,1.455,1.448,1.476,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_double_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,inverse,latency_chain,packed,aarch64,neon,2,ns/lane,166.377,165.580,166.955,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_inverse_chain_128x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,inverse,latency_chain,scalar,aarch64,neon,2,ns/op,166.724,166.080,167.611,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,inverse,throughput_stream,packed,aarch64,neon,2,ns/lane,157.273,156.369,157.725,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_inverse_stream_8x2x32_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,inverse,throughput_stream,scalar,aarch64,neon,2,ns/op,155.791,155.398,156.178,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul,latency_chain,packed,aarch64,neon,2,ns/lane,1.818,1.814,1.820,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_mul_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul,latency_chain,scalar,aarch64,neon,2,ns/op,3.829,3.812,3.837,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_mul_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul,throughput_stream,packed,aarch64,neon,2,ns/lane,1.005,1.002,1.007,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_mul_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul,throughput_stream,scalar,aarch64,neon,2,ns/op,0.912,0.911,0.914,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,scalar_mul_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul_add,latency_chain,packed,aarch64,neon,2,ns/lane,4.747,4.739,4.753,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_mul_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul_add,latency_chain,scalar,aarch64,neon,2,ns/op,4.465,4.450,4.476,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_mul_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul_self,latency_chain,packed,aarch64,neon,2,ns/lane,1.813,1.810,1.819,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_mul_self_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul_self,latency_chain,scalar,aarch64,neon,2,ns/op,3.720,3.717,3.723,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_mul_self_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,mul_self,throughput_stream,packed,aarch64,neon,2,ns/lane,0.989,0.987,0.993,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_mul_self_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,neg,latency_chain,packed,aarch64,neon,2,ns/lane,0.707,0.706,0.713,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,neg,latency_chain,scalar,aarch64,neon,2,ns/op,0.717,0.715,0.720,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,square,latency_chain,packed,aarch64,neon,2,ns/lane,1.815,1.813,1.817,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_square_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,square,latency_chain,scalar,aarch64,neon,2,ns/op,3.722,3.719,3.728,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_square_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,square,throughput_stream,packed,aarch64,neon,2,ns/lane,0.991,0.989,0.994,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_square_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,square,throughput_stream,scalar,aarch64,neon,2,ns/op,0.843,0.842,0.844,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,scalar_square_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,sub,latency_chain,packed,aarch64,neon,2,ns/lane,0.898,0.896,0.905,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,packed_sub_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime40_offset195,,,sub,latency_chain,scalar,aarch64,neon,2,ns/op,0.946,0.941,0.953,base,prime40_offset195,field_arith_base_latency_chain_prime40_offset195_w2,scalar_sub_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime40_offset195,,,sub,throughput_stream,packed,aarch64,neon,2,ns/lane,0.350,0.349,0.352,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,packed_sub_stream_8x2x256_ns_lane
